toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim
5987.01,284900292,PC,2458769.9817970,0.004790,-0.004790,0,48.7130843,0.0004898,-0.0004898,0,4.8155571,0.6864698,-0.6864698,0
5988.01,377780790,KP,2458683.8679010,0.001301,-0.001301,0,0.8374997,0.0000073,-0.0000073,0,1.9640812,0.2031303,-0.2031303,0
5989.01,154437244,PC,2459395.3607840,0.005598,-0.005598,0,6.8669657,0.0001651,-0.0001651,0,3.8812584,0.4376662,-0.4376662,0
599.01,145982812,FP,2458518.4693000,0.003200,-0.003200,0,0.8296700,0.0002100,-0.0002100,0,1.7550000,0.0500000,-0.0500000,0
5990.01,29385858,PC,2458976.9235780,0.008020,-0.008020,0,700.9622566,0.0004985,-0.0004985,0,6.2194192,0.5504886,-0.5504886,0
5991.01,230064711,PC,2458689.4796230,0.003066,-0.003066,0,7.0893162,0.0000455,-0.0000455,0,3.3795425,0.3193845,-0.3193845,0
5992.01,159054620,KP,2459391.6426000,0.005024,-0.005024,0,8.0276821,0.0001360,-0.0001360,0,2.9574257,0.5107079,-0.5107079,0
5993.01,27534138,KP,2459419.0549160,0.032144,-0.032144,0,28.5410557,0.0025468,-0.0025468,0,10.6581231,1.1830771,-1.1830771,0
5994.01,63283780,KP,2459397.4303620,0.002775,-0.002775,0,7.9726644,0.0000891,-0.0000891,0,2.5395549,0.6674513,-0.6674513,0
5995.01,352011875,KP,2458686.1875890,0.009997,-0.009997,0,6.2468813,0.0000945,-0.0000945,0,9.0400019,0.8403320,-0.8403320,0
5996.01,293880523,PC,2459467.9026640,0.007265,-0.007265,0,109.0502946,0.0027849,-0.0027849,0,7.3613043,0.1843433,-0.1843433,0
5997.01,39516274,PC,2458985.1587610,0.001981,-0.001981,0,5.6550180,0.0000268,-0.0000268,0,1.7818546,0.2555910,-0.2555910,0
5998.01,370907864,PC,2459397.7885660,0.003537,-0.003537,0,9.3380252,0.0001244,-0.0001244,0,2.8573107,0.5740790,-0.5740790,0
5999.01,120317234,KP,2460326.5355190,0.004731,-0.004731,0,6.8834027,0.0000307,-0.0000307,0,1.9200000,0.3770000,-0.3770000,0
600.01,134396419,FP,2459984.8512540,0.002706,-0.002706,0,4.3652608,0.0000143,-0.0000143,0,1.9760000,0.2450000,-0.2450000,0
6000.01,259233660,PC,2458683.5760420,0.000818,-0.000818,0,0.4489589,0.0000111,-0.0000111,0,0.7637477,0.3485629,-0.3485629,0
6001.01,139104940,KP,2459422.4534540,0.008348,-0.008348,0,3.0039010,0.0000842,-0.0000842,0,3.8750477,0.5916121,-0.5916121,0
6002.01,102734241,PC,2458692.7599450,0.002812,-0.002812,0,10.9048392,0.0000488,-0.0000488,0,1.5530648,0.6130564,-0.6130564,0
6003.01,121731834,KP,2458686.1035720,0.004960,-0.004960,0,5.8599392,0.0000446,-0.0000446,0,4.0842391,0.5140662,-0.5140662,0
6004.01,48353358,KP,2458685.7783970,0.002168,-0.002168,0,9.8786838,0.0000318,-0.0000318,0,1.8852042,0.2545868,-0.2545868,0
6005.01,123357864,KP,2458697.4139130,0.014781,-0.014781,0,16.1455898,0.0002789,-0.0002789,0,4.5431711,0.6499666,-0.6499666,0
6006.01,123309556,KP,2459392.2104200,0.001231,-0.001231,0,2.5080815,0.0000155,-0.0000155,0,1.1724398,0.3574079,-0.3574079,0
6007.01,279922257,PC,2458799.8525810,0.007702,-0.007702,0,949.7905952,0.0053686,-0.0053686,0,4.2222063,0.5164381,-0.5164381,0
6008.01,286201103,PC,2458711.3729040,0.000505,-0.000505,0,0.8573727,0.0000140,-0.0000140,0,0.5478598,0.1023774,-0.1023774,0
6009.01,128558444,PC,2459852.8696350,0.000699,-0.000699,0,1.5500607,0.0000017,-0.0000017,0,1.2250000,0.3230000,-0.3230000,0
601.01,141363913,PC,2460009.8734340,0.001785,-0.001785,0,3.4777560,0.0000145,-0.0000145,0,1.9990000,0.1720000,-0.1720000,0
6010.01,199949052,PC,2460422.3994150,0.000459,-0.000459,0,0.5868508,0.0000005,-0.0000005,0,0.4940000,0.1300000,-0.1300000,0
6011.01,414019147,PC,2459880.7089320,0.001086,-0.001086,0,2.3179699,0.0000030,-0.0000030,0,1.4960000,0.2770000,-0.2770000,0
6012.01,432280671,PC,2459861.6585080,0.001609,-0.001609,0,16.2117629,0.0022782,-0.0022782,0,5.3495584,0.1717179,-0.1717179,0
6013.01,53728859,KP,2459853.9225600,0.000726,-0.000726,0,3.2573898,0.0001483,-0.0001483,0,3.1400826,0.0617541,-0.0617541,0
6014.01,57984377,KP,2459854.5491030,0.000382,-0.000382,0,2.5199146,0.0000652,-0.0000652,0,3.7121363,0.0315938,-0.0315938,0
6015.01,288246496,KP,2459854.0054710,0.000938,-0.000938,0,4.3048290,0.0002567,-0.0002567,0,3.5311266,0.0681016,-0.0681016,0
6016.01,327369524,PC,2459877.7931950,0.000737,-0.000737,0,4.0236805,0.0000037,-0.0000037,0,3.7100000,0.1920000,-0.1920000,0
6017.01,291751373,KP,2459855.4948990,0.001626,-0.001626,0,2.5079177,0.0002607,-0.0002607,0,3.0652269,0.1400395,-0.1400395,0
6018.01,67881560,PC,2459854.3529200,0.003258,-0.003258,0,2.3322524,0.0004742,-0.0004742,0,1.4407556,0.4226833,-0.4226833,0
6019.01,125520907,PC,2459862.3476470,0.001862,-0.001862,0,14.5465245,0.0025750,-0.0025750,0,5.4881637,0.1592498,-0.1592498,0
602.01,175176327,APC,2459235.3842990,0.001223,-0.001223,0,11.1002046,0.0016902,-0.0016902,0,2.0690778,0.1195869,-0.1195869,0
6020.01,334597566,FP,2459872.9405310,0.002620,-0.002620,0,9.1099373,0.0000272,-0.0000272,0,9.5100000,0.3780000,-0.3780000,0
6021.01,291685334,KP,2459853.8541300,0.000740,-0.000740,0,2.0319883,0.0000939,-0.0000939,0,3.4937463,0.0600702,-0.0600702,0
6022.01,455947620,PC,2459854.5891820,0.000314,-0.000314,0,1.9281092,0.0000009,-0.0000009,0,1.4174500,0.0199833,-0.0199833,0
6022.02,455947620,PC,2458765.9403490,0.002776,-0.002776,0,1.5454492,0.0000127,-0.0000127,0,2.7821528,0.4825546,-0.4825546,0
6023.01,341444900,FP,2460419.8618060,0.011190,-0.011190,0,9.0330414,0.0001392,-0.0001392,0,5.9650000,3.1200000,-3.1200000,0
6024.01,56231866,FP,2460605.4957960,0.001902,-0.001902,0,2.7218347,0.0000135,-0.0000135,0,1.6630000,0.7210000,-0.7210000,0
6025.01,439942982,PC,2459880.7962530,0.002080,-0.002080,0,1.0222806,0.0000152,-0.0000152,0,2.0710000,0.3160000,-0.3160000,0
6026.01,396234347,PC,2459881.7358550,0.002134,-0.002134,0,1.2757761,0.0000376,-0.0000376,0,1.3130000,0.2160000,-0.2160000,0
6027.01,368678195,PC,2459882.3482520,0.001135,-0.001135,0,2.8406462,0.0002049,-0.0002049,0,2.7440612,0.0815517,-0.0815517,0
6028.01,250707118,KP,2459885.0168380,0.000785,-0.000785,0,5.7238582,0.0003119,-0.0003119,0,3.8545141,0.0762659,-0.0762659,0
6029.01,419523962,PC,2459904.8186320,0.005273,-0.005273,0,5.7998626,0.0000433,-0.0000433,0,5.6840000,0.6040000,-0.6040000,0
603.01,262746281,CP,2460271.2182860,0.002368,-0.002368,0,16.1798603,0.0000461,-0.0000461,0,6.4950000,0.2400000,-0.2400000,0
6030.01,245392284,KP,2459883.2798340,0.001803,-0.001803,0,1.7442831,0.0002034,-0.0002034,0,2.1928372,0.0994141,-0.0994141,0
6031.01,292152376,KP,2459883.6177650,0.000140,-0.000140,0,2.1499907,0.0000198,-0.0000198,0,3.1026968,0.0104829,-0.0104829,0
6032.01,285466025,PC,2459887.3952720,0.003750,-0.003750,0,7.3723906,0.0019647,-0.0019647,0,7.8217079,0.4859311,-0.4859311,0
6033.01,67711670,PC,2459885.9810720,0.001189,-0.001189,0,18.0401494,0.0016943,-0.0016943,0,6.0379226,0.1164889,-0.1164889,0
6034.01,388076422,PC,2459883.9054670,0.000742,-0.000742,0,2.5761796,0.0000261,-0.0000261,0,1.5879379,0.0305230,-0.0305230,0
6035.01,323194443,PC,2459885.3986210,0.002174,-0.002174,0,3.9074188,0.0001937,-0.0001937,0,2.5052202,0.1301872,-0.1301872,0
6036.01,129756316,APC,2459905.4559980,0.000325,-0.000325,0,6.5234682,0.0000040,-0.0000040,0,5.9660000,0.1220000,-0.1220000,0
6037.01,352924930,FP,2459902.3261740,0.014005,-0.014005,0,4.0158199,0.0000679,-0.0000679,0,6.3900000,3.5090000,-3.5090000,0
6038.01,194736418,CP,2459900.5398960,0.002481,-0.002481,0,5.8267724,0.0000309,-0.0000309,0,4.5980000,0.6060000,-0.6060000,0
6039.01,272050287,FP,2459908.5754110,0.001335,-0.001335,0,8.5036140,0.0000167,-0.0000167,0,1.2030000,0.2270000,-0.2270000,0
604.01,145027461,FP,2458492.7265500,0.003010,-0.003010,0,1.0724200,0.0001300,-0.0001300,0,1.9960000,0.2160000,-0.2160000,0
6040.01,250839071,PC,2459905.8016070,0.000427,-0.000427,0,3.4925674,0.0001230,-0.0001230,0,4.3780000,0.0690000,-0.0690000,0
6041.01,192415680,PC,2459890.0881920,0.001542,-0.001542,0,1094.0621670,0.0000425,-0.0000425,0,3.5340000,0.2570000,-0.2570000,0
6042.01,374919956,PC,2459904.3894250,0.002277,-0.002277,0,7.7966237,0.0019950,-0.0019950,0,1.4610000,0.2250000,-0.2250000,0
6043.01,453064665,KP,2459911.8513070,0.000786,-0.000786,0,2.6452121,0.0001519,-0.0001519,0,3.0559836,0.0706472,-0.0706472,0
6044.01,356916207,PC,2459911.2468640,0.004186,-0.004186,0,2.2538642,0.0006143,-0.0006143,0,1.5107491,1.0254995,-1.0254995,0
6045.01,467649533,PC,2459913.8452780,0.002008,-0.002008,0,7.4826325,0.0010631,-0.0010631,0,6.5647136,0.1844891,-0.1844891,0
6046.01,66296167,PC,2459911.7089150,0.001916,-0.001916,0,3.4137020,0.0004531,-0.0004531,0,2.9160091,0.1562006,-0.1562006,0
6047.01,115451738,PC,2459911.4532230,0.003358,-0.003358,0,2.0814345,0.0000248,-0.0000248,0,6.7307424,0.2242227,-0.2242227,0
6048.01,280024247,PC,2459915.4685800,0.003440,-0.003440,0,5.4928246,0.0018001,-0.0018001,0,3.4008546,0.5386909,-0.5386909,0
6049.01,353459965,KP,2459918.2006500,0.000909,-0.000909,0,10.8614911,0.0012754,-0.0012754,0,5.5511467,0.0891427,-0.0891427,0
605.01,181304295,PC,2460010.0744250,0.000592,-0.000592,0,3.3840629,0.0000030,-0.0000030,0,1.5780000,0.2840000,-0.2840000,0
6050.01,339207264,PC,2459912.7998790,0.001134,-0.001134,0,5.4823596,0.0004409,-0.0004409,0,4.9550980,0.0983656,-0.0983656,0
6051.01,353960022,PC,2459913.0218860,0.002081,-0.002081,0,3.9200919,0.0005415,-0.0005415,0,4.1169544,0.1537041,-0.1537041,0
6052.01,9443323,KP,2459913.8010960,0.001678,-0.001678,0,4.0135700,0.0005642,-0.0005642,0,4.1381202,0.1261251,-0.1261251,0
6053.01,66091052,APC,2459912.4171560,0.001351,-0.001351,0,2.2118281,0.0002114,-0.0002114,0,2.5738654,0.1246114,-0.1246114,0
6054.01,392681545,CP,2459913.1219510,0.005122,-0.005122,0,7.4903271,0.0026372,-0.0026372,0,5.8007130,0.4518768,-0.4518768,0
6054.02,392681545,CP,2459919.9166270,0.005012,-0.005012,0,12.5759948,0.0067453,-0.0067453,0,6.5299180,0.5311639,-0.5311639,0
6055.01,355640518,PC,2459910.6436290,0.000540,-0.000540,0,0.8497194,0.0000306,-0.0000306,0,1.3521675,0.0327967,-0.0327967,0
6056.01,102808276,PC,2459912.9055280,0.003442,-0.003442,0,3.1420495,0.0008244,-0.0008244,0,2.6691319,0.2533006,-0.2533006,0
6057.01,104734832,PC,2459912.7511530,0.002592,-0.002592,0,10.3274380,0.0020152,-0.0020152,0,8.8021114,0.2460999,-0.2460999,0
6058.01,144006874,PC,2459935.9681890,0.001816,-0.001816,0,2.3673676,0.0000081,-0.0000081,0,1.0450000,0.2140000,-0.2140000,0
6059.01,321578632,PC,2459928.5234250,0.004839,-0.004839,0,6.3667329,0.0000340,-0.0000340,0,2.6280000,0.5560000,-0.5560000,0
606.01,122262940,FP,2460010.4828670,0.001027,-0.001027,0,2.0034063,0.0000021,-0.0000021,0,2.6610000,0.5620000,-0.5620000,0
6060.01,428867906,PC,2459930.3340930,0.005024,-0.005024,0,3.3906311,0.0000259,-0.0000259,0,2.3440000,0.5680000,-0.5680000,0
6061.01,239823606,PC,2459925.6321070,0.007330,-0.007330,0,8.1309123,0.0001656,-0.0001656,0,3.3130000,0.9180000,-0.9180000,0
6062.01,122629761,PC,2459925.2343580,0.003616,-0.003616,0,8.2125432,0.0000488,-0.0000488,0,3.1660000,0.7840000,-0.7840000,0
6063.01,67031480,PC,2459935.3974500,0.002292,-0.002292,0,2.1142179,0.0000114,-0.0000114,0,1.6550000,0.2160000,-0.2160000,0
6064.01,428767018,PC,2459919.6886910,0.002491,-0.002491,0,15.3058859,0.0001475,-0.0001475,0,3.4630000,0.1500000,-0.1500000,0
6065.01,172033454,PC,2459948.6913200,0.009011,-0.009011,0,8.2065998,0.0002007,-0.0002007,0,3.7850000,1.9050000,-1.9050000,0
6066.01,219697927,PC,2460337.3684280,0.005919,-0.005919,0,1.8330979,0.0000167,-0.0000167,0,2.7420000,0.5770000,-0.5770000,0
6067.01,198458010,PC,2459936.1700640,0.005188,-0.005188,0,87.2129046,0.0008871,-0.0008871,0,2.9860000,0.4670000,-0.4670000,0
6068.01,400093502,PC,2459951.4010220,0.003481,-0.003481,0,10.6684085,0.0000668,-0.0000668,0,2.7580000,0.3200000,-0.3200000,0
6069.01,259099556,FA,2459937.9551670,0.007658,-0.007658,0,1.6290926,0.0008053,-0.0008053,0,4.6315189,0.3305947,-0.3305947,0
607.01,153651591,FP,2459230.7692160,0.001751,-0.001751,0,2.1456324,0.0003025,-0.0003025,0,2.1680096,0.3221699,-0.3221699,0
6070.01,29106627,PC,2459942.3303570,0.004525,-0.004525,0,9.5128916,0.0001418,-0.0001418,0,3.1254171,0.5654811,-0.5654811,0
6071.01,440624788,PC,2459939.4810980,0.002425,-0.002425,0,5.3664457,0.0009254,-0.0009254,0,2.2975955,0.1895151,-0.1895151,0
6072.01,147797743,KP,2459940.3743020,0.000300,-0.000300,0,3.6915590,0.0000815,-0.0000815,0,2.7207580,0.0227635,-0.0227635,0
6073.01,271424111,KP,2459393.0286170,0.004384,-0.004384,0,3.2687063,0.0000544,-0.0000544,0,3.6398573,0.4082884,-0.4082884,0
6074.01,99896567,PC,2458690.5344500,0.002693,-0.002693,0,12.1324506,0.0000621,-0.0000621,0,1.5751733,0.3724552,-0.3724552,0
6075.01,424388628,PC,2458794.7711560,0.007107,-0.007107,0,832.9236254,0.0024343,-0.0024343,0,8.6876381,0.7339189,-0.7339189,0
6076.01,308301091,PC,2459030.3667200,0.002752,-0.002752,0,720.5742399,0.0040406,-0.0040406,0,6.6602076,0.3871984,-0.3871984,0
6077.01,196066560,PC,2458713.4804340,0.001835,-0.001835,0,2.2111104,0.0000116,-0.0000116,0,2.1060279,0.4376893,-0.4376893,0
6078.01,119973835,PC,2460443.8345130,0.004324,-0.004324,0,9.6703611,0.0000627,-0.0000627,0,2.0370000,0.6930000,-0.6930000,0
6078.02,119973835,PC,2460440.7952720,0.011482,-0.011482,0,25.0882806,0.0003733,-0.0003733,0,3.7690000,1.3600000,-1.3600000,0
6079.01,272670038,PC,2458912.4587510,0.006047,-0.006047,0,104.2892798,0.0008161,-0.0008161,0,5.8731029,0.2352610,-0.2352610,0
608.01,186547153,APC,2460011.8454220,0.000690,-0.000690,0,1.1908287,0.0000017,-0.0000017,0,1.8340000,0.2150000,-0.2150000,0
6080.01,116048097,PC,2459397.0700610,0.003699,-0.003699,0,8.0555716,0.0001088,-0.0001088,0,3.5853172,0.6934864,-0.6934864,0
6081.01,271431851,KP,2459397.0934420,0.008386,-0.008386,0,7.8864218,0.0002440,-0.0002440,0,4.9429378,0.9122589,-0.9122589,0
6082.01,199712572,PC,2460504.7616660,0.003794,-0.003794,0,3.5941651,0.0000159,-0.0000159,0,1.8820000,0.2960000,-0.2960000,0
6083.01,299089652,KP,2459752.8937460,0.010352,-0.010352,0,,,,0,9.3055095,0.8226749,-0.8226749,0
6084.01,294283951,FP,2459422.1417270,0.003067,-0.003067,0,4.3724063,0.0000469,-0.0000469,0,1.4148388,0.2811392,-0.2811392,0
6085.01,160223936,PC,2458691.8484810,0.011074,-0.011074,0,,,,0,14.1230558,0.7457269,-0.7457269,0
6086.01,18318288,PC,2458984.7597250,0.001364,-0.001364,0,1.3888584,0.0000138,-0.0000138,0,0.8267002,0.6351241,-0.6351241,0
6087.01,48448369,KP,2459806.5088010,0.006343,-0.006343,0,,,,0,2.2996357,0.5997592,-0.5997592,0
6088.01,122375047,KP,2459398.8963480,0.005168,-0.005168,0,9.2866733,0.0001811,-0.0001811,0,3.2593808,0.5026776,-0.5026776,0
6089.01,350814622,KP,2459391.4829220,0.002903,-0.002903,0,3.2135636,0.0000419,-0.0000419,0,4.3141611,0.5770433,-0.5770433,0
609.01,134404603,APC,2460007.6040270,0.000739,-0.000739,0,4.9699991,0.0000026,-0.0000026,0,1.3630000,0.2150000,-0.2150000,0
6090.01,268159158,KP,2459420.8781750,0.004794,-0.004794,0,4.7080353,0.0000813,-0.0000813,0,2.9079423,0.5383143,-0.5383143,0
6091.01,336255880,PC,2459392.1098910,0.002584,-0.002584,0,5.1855507,0.0000495,-0.0000495,0,1.9734133,0.4857183,-0.4857183,0
6092.01,339591840,FP,2459746.2505840,0.008839,-0.008839,0,,,,0,4.6672536,0.7349230,-0.7349230,0
6093.01,97165413,PC,2459986.4453460,0.000883,-0.000883,0,1.2710408,0.0000012,-0.0000012,0,1.1130000,0.2040000,-0.2040000,0
6094.01,35883621,FP,2459984.0083220,0.004533,-0.004533,0,3.0519843,0.0000251,-0.0000251,0,2.8680000,0.9450000,-0.9450000,0
6095.01,157081737,PC,2459986.8348690,0.002603,-0.002603,0,2.1613171,0.0000061,-0.0000061,0,1.2890000,0.4710000,-0.4710000,0
6096.01,262781201,FP,2460283.5521400,0.003305,-0.003305,0,1.3154261,0.0000051,-0.0000051,0,2.1210000,0.9710000,-0.9710000,0
6097.01,293743169,PC,2459986.7837610,0.000871,-0.000871,0,1.1256838,0.0000013,-0.0000013,0,1.7730000,0.1170000,-0.1170000,0
6098.01,269341832,PC,2460010.1254610,0.001442,-0.001442,0,2.7297541,0.0000045,-0.0000045,0,1.4390000,0.1840000,-0.1840000,0
6099.01,118914286,PC,2460009.8935740,0.002007,-0.002007,0,5.2887576,0.0000219,-0.0000219,0,2.2840000,0.2610000,-0.2610000,0
610.01,80275202,FP,2459983.3172580,0.002380,-0.002380,0,3.6649528,0.0000092,-0.0000092,0,3.2450000,0.9640000,-0.9640000,0
6100.01,170434745,PC,2459963.8748230,0.002525,-0.002525,0,1.2280156,0.0002322,-0.0002322,0,1.0677974,0.5631313,-0.5631313,0
6101.01,19342878,CP,2459963.4299380,0.000154,-0.000154,0,1.3328252,0.0000138,-0.0000138,0,2.0496174,0.0113249,-0.0113249,0
6102.01,55849732,PC,2459965.3909630,0.000758,-0.000758,0,5.3708293,0.0000298,-0.0000298,0,2.9133817,0.0706555,-0.0706555,0
6103.01,92590258,PC,2459965.8191350,0.001011,-0.001011,0,3.2422424,0.0002888,-0.0002888,0,3.1662519,0.0844627,-0.0844627,0
6104.01,265010875,PC,2459968.4662030,0.002091,-0.002091,0,6.4095555,0.0011079,-0.0011079,0,8.4737438,0.1628249,-0.1628249,0
6105.01,182405015,PC,2459966.4802700,0.000405,-0.000405,0,3.1122402,0.0002181,-0.0002181,0,2.4670483,0.0308113,-0.0308113,0
6106.01,258234731,APC,2459964.6245130,0.000718,-0.000718,0,6.4240944,0.0003886,-0.0003886,0,4.0307342,0.0548296,-0.0548296,0
6107.01,152245179,PC,2459966.3399780,0.001251,-0.001251,0,3.7899018,0.0004235,-0.0004235,0,3.9779406,0.1007884,-0.1007884,0
6108.01,255780160,PC,2459962.9056100,0.005375,-0.005375,0,3.8783341,0.0014781,-0.0014781,0,3.6211626,0.3356719,-0.3356719,0
6109.01,384984325,PC,2459908.0906350,0.002118,-0.002118,0,8.5386633,0.0000303,-0.0000303,0,2.3370000,0.4180000,-0.4180000,0
6109.02,384984325,PC,2459900.8195010,0.002352,-0.002352,0,5.6952223,0.0005344,-0.0005344,0,1.1070000,0.4620000,-0.4620000,0
611.01,154459165,PC,2459983.6647160,0.003839,-0.003839,0,3.1471655,0.0000114,-0.0000114,0,3.4020000,1.0900000,-1.0900000,0
6110.01,7439480,PC,2459360.3051230,0.000416,-0.000416,0,1.2541235,0.0000017,-0.0000017,0,1.1050000,0.0830000,-0.0830000,0
6111.01,189322727,APC,2459848.7806420,0.000641,-0.000641,0,5.8340292,0.0000112,-0.0000112,0,1.2890000,0.3330000,-0.3330000,0
6112.01,258741560,PC,2459852.0264840,0.002445,-0.002445,0,1.8859353,0.0003069,-0.0003069,0,1.3730000,0.2170000,-0.2170000,0
6113.01,116631353,PC,2459845.1975170,0.002322,-0.002322,0,4.9218915,0.0000307,-0.0000307,0,6.7150000,0.4770000,-0.4770000,0
6114.01,419840740,PC,2459849.3281850,0.003537,-0.003537,0,8.9539287,0.0005615,-0.0005615,0,2.6180000,0.6240000,-0.6240000,0
6115.01,120115768,PC,2459848.9440540,0.001342,-0.001342,0,3.5529033,0.0000065,-0.0000065,0,1.7220000,0.1830000,-0.1830000,0
6116.01,364408162,FP,2459848.6902250,0.001476,-0.001476,0,3.1256662,0.0000070,-0.0000070,0,2.9030000,0.6170000,-0.6170000,0
6117.01,436508469,PC,2459850.2572690,0.003069,-0.003069,0,9.8663120,0.0021019,-0.0021019,0,5.2850000,0.3920000,-0.3920000,0
6118.01,125367522,PC,2459849.2168590,0.002704,-0.002704,0,4.6474314,0.0000289,-0.0000289,0,8.4520000,0.5060000,-0.5060000,0
6119.01,322498101,PC,2459846.4679140,0.002423,-0.002423,0,4.2070367,0.0000155,-0.0000155,0,2.7120000,0.4820000,-0.4820000,0
612.01,284738182,PC,2459987.1580930,0.000903,-0.000903,0,0.9136081,0.0000011,-0.0000011,0,1.0990000,0.3030000,-0.3030000,0
6120.01,435851868,PC,2459852.2174680,0.000535,-0.000535,0,2.1350899,0.0000746,-0.0000746,0,1.9970000,0.0740000,-0.0740000,0
6121.01,165682741,PC,2459845.7470890,0.000893,-0.000893,0,4.2916798,0.0000061,-0.0000061,0,3.0880000,0.2050000,-0.2050000,0
6122.01,352442207,PC,2459847.2116240,0.001014,-0.001014,0,4.6107024,0.0000081,-0.0000081,0,5.6260000,0.3200000,-0.3200000,0
6123.01,91101364,PC,2459852.0863720,0.002208,-0.002208,0,4.0833335,0.0006490,-0.0006490,0,4.4060000,0.1850000,-0.1850000,0
6124.01,269488987,PC,2459850.4658270,0.000383,-0.000383,0,2.8474853,0.0000019,-0.0000019,0,2.3030000,0.1090000,-0.1090000,0
6125.01,404516402,PC,2459849.0223310,0.000745,-0.000745,0,2.3107907,0.0001295,-0.0001295,0,1.9630000,0.0810000,-0.0810000,0
6126.01,129004637,PC,2459843.2750900,0.001386,-0.001386,0,7.1603723,0.0009977,-0.0009977,0,4.6720000,0.3430000,-0.3430000,0
6127.01,313975346,PC,2459853.0201550,0.006203,-0.006203,0,6.9191027,0.0000500,-0.0000500,0,4.9080000,0.7820000,-0.7820000,0
6128.01,100769500,PC,2459852.5945970,0.005301,-0.005301,0,4.5016419,0.0015591,-0.0015591,0,1.8970000,0.9670000,-0.9670000,0
6129.01,115739057,PC,2459847.9008480,0.001170,-0.001170,0,5.0310168,0.0000081,-0.0000081,0,3.3340000,0.1460000,-0.1460000,0
613.01,77527511,PC,2459279.6509430,0.000511,-0.000511,0,0.7784962,0.0000007,-0.0000007,0,0.8560000,0.0820000,-0.0820000,0
6130.01,210083929,PC,2459849.6398340,0.000446,-0.000446,0,2.3927114,0.0001274,-0.0001274,0,1.8060000,0.3470000,-0.3470000,0
6131.01,357872559,PC,2459852.0878150,0.001826,-0.001826,0,2.5530138,0.0000067,-0.0000067,0,3.1090000,0.2840000,-0.2840000,0
6132.01,188800346,PC,2459835.1003470,0.004394,-0.004394,0,18.8155978,0.0001712,-0.0001712,0,4.1530000,0.9610000,-0.9610000,0
6133.01,129107501,FP,2459850.6337020,0.000982,-0.000982,0,3.6534344,0.0002853,-0.0002853,0,3.5190000,0.1770000,-0.1770000,0
6134.01,199721945,PC,2459847.4887070,0.003197,-0.003197,0,4.6792090,0.0014687,-0.0014687,0,4.2610000,0.8460000,-0.8460000,0
6135.01,100909102,PC,2459852.0864440,0.001346,-0.001346,0,3.1106751,0.0002699,-0.0002699,0,3.1290000,0.7840000,-0.7840000,0
6136.01,468692991,PC,2459852.8251810,0.001461,-0.001461,0,3.9779111,0.0004509,-0.0004509,0,1.8430000,0.1550000,-0.1550000,0
6137.01,44295981,PC,2459852.3587500,0.000051,-0.000051,0,0.5204030,0.0000009,-0.0000009,0,0.9950000,0.0010000,-0.0010000,0
6138.01,352892371,PC,2459848.4487360,0.004365,-0.004365,0,9.7824078,0.0000555,-0.0000555,0,3.8890000,0.5140000,-0.5140000,0
6139.01,468765355,PC,2459843.5933130,0.005715,-0.005715,0,10.3299557,0.0001189,-0.0001189,0,3.6660000,0.9910000,-0.9910000,0
614.01,118021229,FP,2458518.2814000,0.002740,-0.002740,0,0.8850100,0.0002100,-0.0002100,0,1.6220000,0.2020000,-0.2020000,0
6140.01,456783397,PC,2459846.8163460,0.003127,-0.003127,0,3.4742682,0.0008561,-0.0008561,0,2.5770000,0.3580000,-0.3580000,0
6141.01,217980791,PC,2459848.3049980,0.000880,-0.000880,0,2.6607389,0.0002093,-0.0002093,0,1.5380000,0.2530000,-0.2530000,0
6142.01,129108133,PC,2459852.0722240,0.002234,-0.002234,0,4.9564809,0.0000213,-0.0000213,0,1.6170000,0.4190000,-0.4190000,0
6143.01,423903685,FP,2459845.5106240,0.001384,-0.001384,0,4.0938735,0.0007306,-0.0007306,0,4.5370000,0.3930000,-0.3930000,0
6144.01,115683877,PC,2459849.0626600,0.006494,-0.006494,0,6.3765906,0.0000597,-0.0000597,0,5.3030000,0.8510000,-0.8510000,0
6145.01,404488903,PC,2459852.1140720,0.008138,-0.008138,0,3.9921399,0.0025507,-0.0025507,0,3.2990000,0.5240000,-0.5240000,0
6146.01,372178596,PC,2459851.1685080,0.005115,-0.005115,0,4.5803096,0.0000389,-0.0000389,0,4.9620000,0.8370000,-0.8370000,0
6147.01,402740809,FA,2459851.4683480,0.002092,-0.002092,0,1.5801759,0.0002246,-0.0002246,0,0.6450000,0.2690000,-0.2690000,0
6148.01,371573539,PC,2459849.6312310,0.002493,-0.002493,0,8.3753156,0.0011839,-0.0011839,0,2.6870000,1.1900000,-1.1900000,0
6149.01,195606729,PC,2459831.7510030,0.004027,-0.004027,0,13.3562254,0.0002341,-0.0002341,0,7.2140000,0.5870000,-0.5870000,0
615.01,190496853,CP,2460010.0136060,0.000421,-0.000421,0,4.6616079,0.0000055,-0.0000055,0,4.0070000,0.0440000,-0.0440000,0
6150.01,434186655,PC,2459851.6335980,0.001381,-0.001381,0,1.3094686,0.0001183,-0.0001183,0,1.1080000,0.2840000,-0.2840000,0
6151.01,312289279,PC,2459852.3116610,0.003239,-0.003239,0,1.4354814,0.0000077,-0.0000077,0,2.1740000,0.4360000,-0.4360000,0
